StyleID,Size,OG,FG,ABV,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,BrewMethod
27,175.24584242311644,0.012373950920396875,0.004719962072689122,1.3099575686485065,13.836119174942313,4.574936473882742,189.83144044746865,14.79401666966915,1.7562786393887968,12.619032068434093,1.889550263552028,0.9136525763490833
28,174.67738707363407,0.020880916434503866,0.006211849489613644,2.16941313123256,13.8418309523218,10.002002107653633,198.11535578192328,16.16091817220545,2.6075545810463154,13.649972923152868,1.2206336377543847,0.9959890189182119
29,133.9120387112352,0.028590194572447263,0.0075973662882712085,2.8129036846919258,18.539064483010993,8.363281428612853,138.29449919797273,19.48040664442943,1.838415034833268,10.842999375242309,0.940744303158557,0.8100470003017614
30,328.014398722318,0.011028473858985232,0.005262718680952286,1.2615359953871268,20.769499434715353,6.950189213595584,370.2141594782271,21.482493974941363,1.8455859129914831,11.584924790274124,0.571555885344474,0.8024647834115808
31,123.3323252574016,0.011535511169378027,0.004148898762983384,1.1991496150629992,17.498104897967494,7.054011466899696,126.05970004256899,12.928640032435727,1.7099439414095676,15.86281197822011,1.0826999877773569,1.1489414733331753
32,64.11556102650798,0.01545762213772246,0.004846687870519758,1.6512756127572812,21.037532316717876,10.735539742005319,69.63919614602602,16.05118479258763,1.8315365951231506,15.418736675729749,0.7792218502028181,1.1088150279973996
33,129.1022064041636,0.029858313061665108,0.00989505985475044,2.9707635934343224,36.76908556208784,12.413155210536912,151.88693123643876,17.171855663719608,1.5896062027428475,14.86246966097486,1.4198299995549788,1.0989711469157524
34,112.7071165436477,0.009000089166734261,0.0032088889816512946,0.9008574146235151,16.05837041972408,3.9344209862761423,118.14327877219706,10.010226129043073,1.290662594737341,14.861027666261364,0.7487369954490929,1.2000988273639972
35,392.6840991622178,0.016430431054804375,0.005168609759808118,1.6998644837116952,21.32975968555554,9.564698780825676,473.7837891987577,15.165863294858939,2.272613708306662,14.782969617214563,0.8205104396178242,1.1290696491053902
36,88.77086011204902,0.00938800619933572,0.003505709929392736,0.9464505990631621,16.686872171287632,1.779640051653787,98.79180631393949,15.95753640021316,1.7999651451463416,11.915050827697748,1.8229867338625236,0.8622693494154244
37,66.95242461018599,0.011458371247297323,0.004009426724735366,1.134088852823859,14.71681143588863,7.410795859381739,72.30281167138583,10.993225028174782,2.556101128393891,14.984090983454502,0.8424526959280105,1.088499310869204
38,242.76702692071825,0.021414505036568953,0.0058554429176368075,2.1476244227858694,41.31711036961632,8.75172772360095,260.27701138066544,10.379485775730661,1.4335090185203945,15.044871046728197,1.588749078826289,1.1175208294507364
39,96.0325690674271,0.012511636150193307,0.0043080642566679685,1.2663114748844115,17.940944683651757,7.906433933170017,98.91669899997343,10.919856936652337,2.0359164377123764,15.365389803638928,2.501902364421487,1.0746594414655533
40,113.15058765680358,0.0062883731391791845,0.0029726304285792606,0.6671625877691992,14.042695050742896,4.115343979551815,122.32473082003432,11.256410888680348,1.6592677105496907,13.599391245437129,1.461002400223945,1.049966774354607
41,89.89694199135013,0.028794720940920553,0.008975600555829825,2.7282401210676053,22.558531747763883,9.906755423216019,93.23224362613176,11.525450730030391,1.3943114874655946,13.960427587961908,7.921418016700539,1.1462807346256627
42,163.86321788625858,0.012261747039398429,0.0055315503727600855,1.2459480757901191,71.49419747214968,7.3576536841209075,178.14231191624208,15.53764746938528,2.591013497579323,13.675442457418724,1.2152018090462646,1.0659529317775027
43,42.55028629379065,0.007633167403388162,0.00338487861762286,0.7840272929545186,18.74296215752698,3.5641276343947004,44.59589820023829,14.708054937725068,1.4959121747920998,11.359228081832912,0.7457010069544849,0.926503260576464
44,150.6973148566533,0.007977220010768333,0.0031515021867136407,0.8237856849748526,22.921247474555962,2.02607750079471,153.89425202260026,15.168894707684606,1.407803853659947,11.968688285885491,3.7897884394266206,0.8875799891350226
45,265.07835191339717,0.011922400024863328,0.003928564118312725,1.1971916495429156,17.347375769699497,6.779105815106783,273.3436912188668,10.869440185806582,1.4662164015447128,13.768950697469954,1.1118064848721696,1.0491627799878787
46,140.05865954168618,0.018387066514852574,0.006853611439484293,1.9159969825145333,37.215570180065704,8.612386903858335,150.67974614554507,20.9508930647311,3.245257630715704,12.898864927824953,0.736590379473912,1.0095924028653196
47,153.2907018459671,0.005679397393741707,0.002505227819387209,0.5702894342103467,12.338800692485524,3.2687956368263067,158.74636007857302,12.775961563020918,1.743725086941841,13.132877397777484,1.1485433264489346,0.9768000373793053
48,213.51631671792256,0.010086326418618811,0.0031183172459468517,1.0397981004071006,16.52406131826732,4.357222885681122,229.42566025581013,11.196045786928705,1.3008732686330382,15.443681006850765,1.6127033792425685,1.0615991114821097
49,193.9459653456873,0.009474525700806603,0.0034261387266407897,0.9699251047889265,12.072182884360723,3.047756429236436,201.46563308054834,13.367841028055372,1.8096186933551848,13.87019401366754,1.655257577889646,1.0484456689396904
